q2617,need a lot of time to do things,,,,,,,,,,,,,,,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,2.0,,,,,4.0,,,,,,,1.0,,,,,,4.0,,,2.0,,,,,,,,3.0,,,2.0,3.0,,,,,,,,,,4.0,3.0,,,,,,,,,3.0,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,2.0,,,,,,5.0,2.0,,,,,,,,3.0,,,2.0,,
q2618,need a push to get started,,,,,,,,,,,,,3.0,,,,,,,,,,,,,2.0,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,4.0,,,,,,,4.0,,,,3.0,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,4.0,4.0,3.0,,,,,,,,,,,,5.0,5.0,,,4.0,3.0,,,3.0,,4.0,,,3.0,,,,,,,,,,,,,,,,,
q2620,need others to help run my life,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,4.0,2.0,,,,,,,,1.0,,,,3.0,,2.0,2.0,4.0,,,,,,,,,,,,,,1.0,,,,,,,4.0,,2.0,,,,,,,,,,,4.0,,,5.0,,,2.0,,,,,,,,,,1.0,,,,2.0,,,,,4.0,,,,,,,,,,,3.0,,,,,,2.0,4.0,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,4.0,
q2621,need protection,,,4.0,,,,,,,,3.0,1.0,,,,,,,,5.0,,1.0,4.0,,,,,,,,,,,,,4.0,1.0,,3.0,,,1.0,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,3.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,,4.0,,,,,,4.0,,,2.0,,,,,,,,,,,,4.0,,,,4.0,,,,,4.0,,,,,,,
q2622,need reassurance,,3.0,,4.0,,2.0,,,,3.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,,,,4.0,5.0,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,4.0,
q2623,need the approval of others,,,,,,,,5.0,4.0,,,,,,,,,,,,,4.0,4.0,,4.0,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,3.0,,4.0,,,,,,3.0,3.0,,,,,3.0,,,,,,,,,2.0,,4.0,,,,,,,4.0,,4.0,2.0,,,,,,,,,1.0,3.0,,,3.0,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,4.0,,,4.0,,,,,,,,,,,,,,,,
q2624,need things explained only once,,,,,,,,,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,3.0,,,,,2.0,,,,,,,3.0,,,,,,3.0,,,2.0,,,,,,,,3.0,,,2.0,4.0,,,,,,,,,,3.0,3.0,,,,,,,,,3.0,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,4.0,,,,,,3.0,3.0,,,,,,,,3.0,,,3.0,,
q2625,need things to be arranged in a particular order,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,4.0,,4.0,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,,3.0,,,,,,,,,4.0,,1.0,2.0,,,,,,,,,,,,4.0,2.0,,,,4.0,,,,,,,2.0,,2.0,1.0,,,,,,,,4.0,3.0,,2.0,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,
q2628,need to understand my motives,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,3.0,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,4.0,,,,,,,,,5.0,,4.0,3.0,,,,,,,,,,,,2.0,3.0,,,,4.0,,,,,,,4.0,,4.0,3.0,,,,,,,,4.0,2.0,,4.0,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,
q2629,neglect my duties,,,1.0,,,,,,,,1.0,2.0,,,,,,,,3.0,,1.0,2.0,,,,,,,,,,,,,2.0,1.0,,1.0,,,4.0,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,1.0,,,,,,4.0,,,2.0,,,,,,,,,,,,2.0,,,,5.0,,,,,2.0,,,,,,,
q2631,never abuse my credit,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,4.0,,3.0,3.0,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,,,,,,,4.0,,,,,,,,,4.0,,3.0,4.0,,,,,,,,,,,,4.0,5.0,,,,4.0,,,,,,,3.0,,3.0,4.0,,,,,,,,4.0,4.0,,4.0,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,
q2632,never at a loss for words,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,4.0,,,,,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,3.0,,,,,,,2.0,,,,,,,,,,,2.0,3.0,3.0,,,,,4.0,4.0,,1.0,,,3.0,,,,2.0,,,,2.0,,,,,,,,,,,,,2.0,,,4.0,,,
q2633,never challenge things,,,,,,1.0,2.0,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,3.0,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,3.0,,,2.0,,3.0,,,2.0,2.0,,,,,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0
q2636,never give up,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,4.0,,,,,,,,,,,5.0,,,,,,,,3.0,,,,,,,,,,4.0,,,,,,,,3.0,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,,,,3.0,,,,,,,4.0,,,,,,,,,,,2.0,3.0,4.0,,,,,4.0,5.0,,1.0,,,4.0,,,,4.0,,,,4.0,,,,,,,,,,,,,2.0,,,3.0,,,
q2637,never give up hope,,,,,,5.0,2.0,,,,,,,,,3.0,,,,,,4.0,,,,,,,,,,,,,4.0,,,,5.0,,,,,,5.0,,,,,2.0,,,,,,,,,,,,,,,,,5.0,3.0,,,5.0,,,,,,,,,,,,,,,,,4.0,,,4.0,,4.0,,,4.0,4.0,,,,,,,,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,5.0
q2641,never seek vengeance,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,2.0,,,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,3.0,,,,4.0,,,,,,,4.0,,,,,,,,,,,2.0,4.0,4.0,,,,,3.0,2.0,,2.0,,,3.0,,,,2.0,,,,2.0,,,,,,,,,,,,,4.0,,,3.0,,,
q2642,never spend more than i can afford,,,,,,,,4.0,4.0,,,,,,,,,,,,,4.0,4.0,,4.0,,,,,,,,4.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,4.0,4.0,,,,,5.0,,,,,,,,,3.0,,2.0,,,,,,,4.0,,4.0,5.0,,,,,,,,,5.0,5.0,,,4.0,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,4.0,,,4.0,,,,,,,,,,,,,,,,
q2643,never splurge,,2.0,,2.0,,2.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,2.0,2.0,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,2.0,
q2644,never stop talking,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,2.0,,,,,,,2.0,,,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,2.0,,5.0,2.0,,,,,,,,4.0,2.0,,5.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
q2647,notice my emotions,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,4.0,,,,,5.0,,,,,4.0,,,,,,,4.0,,4.0,5.0,,,,,4.0,4.0,,,,,,,,,,,,4.0,,,,,3.0,,,,,,,,,4.0,,,5.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,5.0,,,,,,,,,,,,,4.0,,,5.0,,,,,,,,4.0,,4.0,,,,,4.0,3.0,4.0,,,,,,,,,
q2650,obstruct others plans,,,1.0,,,,,,,,1.0,2.0,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,2.0,1.0,,1.0,,,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,1.0,,,,,,2.0,,,2.0,,,,,,,,,,,,2.0,,,,2.0,,,,,2.0,,,,,,,
q2651,obtained stock market prices,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,4.0,,1.0,4.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,3.0,,3.0,,,,,,,,,,,4.0,,,4.0,,,5.0,,,,,,,,,,1.0,,,,5.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,2.0,4.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,
q2655,often am concerned about diseases i might have,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,4.0,2.0,,,,,,,,1.0,,,,4.0,,1.0,2.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,2.0,,,4.0,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,5.0,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,5.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,3.0,
q2669,often eat too much,,,3.0,,,,,,,,5.0,2.0,,,,,,,,4.0,,2.0,2.0,,,,,,,,,,,,,2.0,3.0,,3.0,,,4.0,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,,5.0,,,,,,4.0,,,3.0,,,,,,,,,,,,4.0,,,,2.0,,,,,2.0,,,,,,,
q2673,often express doubts,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,4.0,,,,,2.0,,,,,,,3.0,,,,,,4.0,,,4.0,,,,,,,,4.0,,,3.0,3.0,,,,,,,,,,4.0,3.0,,,,,,,,,2.0,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,3.0,,,,,,5.0,3.0,,,,,,,,4.0,,,2.0,,
q2675,often feel blue,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,2.0,,,,,,,,,,,4.0,,,,,,,,5.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,,,,2.0,,,,,,,3.0,,,,,,,,,,,2.0,2.0,4.0,,,,,5.0,2.0,,5.0,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,5.0,,,2.0,,,
q2679,often feel like my thoughts make no sense,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,2.0,,,,,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,3.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,4.0,2.0,2.0,,,,,3.0,2.0,,5.0,,,3.0,,,,2.0,,,,2.0,,,,,,,,,,,,,2.0,,,2.0,,,
q2681,often feel overwhelmed with rage,,1.0,,1.0,,1.0,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,,,,,,2.0,
q2685,often feel uncomfortable around others,,1.0,,2.0,,2.0,,,,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,2.0,3.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,,,,,,,2.0,
q2687,often forget things,,,2.0,,,,,,,,3.0,2.0,,,,,,,,4.0,,2.0,4.0,,,,,,,,,,,,,3.0,1.0,,2.0,,,4.0,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,3.0,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,4.0,,,,,,4.0,,,2.0,,,,,,,,,,,,3.0,,,,4.0,,,,,3.0,,,,,,,
q2688,often forget to put things back in their proper place,,,2.0,,,,,,,,2.0,3.0,,,,,,,,4.0,,2.0,4.0,,,,,,,,,,,,,3.0,1.0,,3.0,,,2.0,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,4.0,,,,,,5.0,,,,,,4.0,,,2.0,,,,,,,,,,,,2.0,,,,4.0,,,,,3.0,,,,,,,
q2693,often have disorganized thoughts,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,5.0,1.0,,3.0,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,4.0,,,,,,,2.0,,,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,2.0,1.0,,,,4.0,,,,,,,3.0,,4.0,2.0,,,,,,,,2.0,3.0,,5.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,
q2698,often ignore my feelings,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,4.0,4.0,,3.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,2.0,,,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,2.0,1.0,,,,2.0,,,,,,,4.0,,2.0,2.0,,,,,,,,3.0,3.0,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
q2701,often make a fuss,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,2.0,,,,,,,3.0,,,,2.0,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,4.0,2.0,1.0,,,,,,,,,,,,4.0,1.0,,,2.0,4.0,,,4.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,
q2704,often make last-minute plans,,,,,,,,4.0,4.0,,,,,,,,,,,,,2.0,4.0,,4.0,,,,,,,,5.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,3.0,,4.0,,,,,,3.0,3.0,,,,,2.0,,,,,,,,,1.0,,3.0,,,,,,,3.0,,4.0,2.0,,,,,,,,,5.0,4.0,,,2.0,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,3.0,,,5.0,,,,,,,,,,,,,,,,
q2706,often need help,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,2.0,,,,,2.0,,,,,,,3.0,,2.0,2.0,,,,,2.0,3.0,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,,3.0,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,4.0,,4.0,,,,,3.0,4.0,4.0,,,,,,,,,
q2711,often space out and lose track of what is going on,,,,,2.0,,,,,,,,,,,,2.0,,,,4.0,,,2.0,,,,4.0,,,,,4.0,2.0,4.0,,,,3.0,,,,2.0,3.0,,,,,,,2.0,,4.0,3.0,,,,,4.0,4.0,2.0,,,,,,,,,,2.0,2.0,,,,,3.0,,,,,,,,,3.0,,,2.0,,,,,4.0,,,,,2.0,,,,3.0,,,1.0,,,,2.0,,,,4.0,,,,,3.0,,4.0,4.0,3.0,,,,,2.0,2.0,,5.0,2.0,,3.0,2.0,,,2.0,,,,2.0,3.0,,3.0,,,,,2.0,4.0,5.0,,,2.0,,,3.0,,,
q2713,often stop to analyze how i am feeling,,,,,,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,2.0,4.0,,,,,,,,2.0,,,,4.0,,4.0,1.0,4.0,,,,,,,,,,,,,,4.0,,,,,,,5.0,,5.0,,,,,,,,,,,4.0,,,2.0,,,3.0,,,,,,,,,,4.0,,,,3.0,,,,,5.0,,,,,,,,,,,4.0,,,,,,3.0,5.0,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,
q2719,often worry about things that turn out to be unimportant,,,1.0,,,4.0,,,,,,,,,,,,4.0,4.0,,5.0,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,4.0,4.0,4.0,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,2.0,,,,,,3.0,4.0,,,,4.0,,,3.0,
q2721,only feel comfortable with friends,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,2.0,3.0,,4.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,2.0,,,,,,,,,5.0,,2.0,2.0,,,,,,,,,,,,2.0,2.0,,,,4.0,,,,,,,3.0,,4.0,1.0,,,,,,,,2.0,3.0,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
q2722,only get what i want because i work hard for it,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,3.0,,,,,,,,,,,4.0,,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,3.0,,,,3.0,,,,,,,4.0,,,,,,,,,,,3.0,3.0,2.0,,,,,3.0,5.0,,1.0,,,4.0,,,,4.0,,,,4.0,,,,,,,,,,,,,2.0,,,3.0,,,
q2725,only talk about my own interests,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,2.0,,,,,,,3.0,,,,1.0,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,2.0,2.0,4.0,,,,,,,,,,,,4.0,2.0,,,2.0,3.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,
q2727,oppose authority,,,2.0,,,2.0,,,,,,,,,,,,4.0,2.0,,2.0,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,3.0,3.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,1.0,,,,,,4.0,3.0,,,,4.0,,,4.0,
q2729,ordered food to be delivered,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,4.0,,,,,4.0,,,,,,,5.0,,,,,,5.0,,,4.0,,,,,,,,5.0,,,4.0,5.0,,,,,,,,,,5.0,4.0,,,,,,,,,5.0,,5.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,5.0,,,,,,5.0,5.0,,,,,,,,5.0,,,4.0,,
q2730,organize a political campaign,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,2.0,,,,,2.0,,,,,2.0,,,,,,,1.0,,,,,,1.0,,,4.0,,,,,,,,3.0,,,3.0,3.0,,,,,,,,,,2.0,1.0,,,,,,,,,3.0,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,5.0,1.0,,,,,,,,2.0,,,4.0,,
q2731,overestimate my achievements,,,2.0,,,,,,,,3.0,2.0,,,,,,,,2.0,,3.0,2.0,,,,,,,,,,,,,2.0,1.0,,3.0,,,2.0,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,3.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,2.0,,,,,,2.0,,,2.0,,,,,,,,,,,,3.0,,,,2.0,,,,,2.0,,,,,,,
q2733,overreact to every little thing in life,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,3.0,1.0,2.0,,,,,4.0,2.0,,3.0,,,2.0,,,,4.0,,,,2.0,,,,,,,,,,,,,2.0,,,2.0,,,
q2734,overuse my credit,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,3.0,,,,,1.0,,,,,1.0,,,,,,,2.0,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,3.0,,3.0,,,,,3.0,3.0,2.0,,,,,,,,,
q2736,paint or draw,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,1.0,,,,,,,,,,,5.0,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,3.0,,,,,,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,2.0,3.0,3.0,,,,,4.0,2.0,,4.0,,,3.0,,,,2.0,,,,2.0,,,,,,,,,,,,,4.0,,,3.0,,,
q2737,painted a picture,,,,,,,,,,,,,,,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,3.0,,,,,4.0,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,5.0,,,4.0,3.0,,,,,,,,,,2.0,1.0,,,,,,,,,3.0,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,4.0,,,,,,5.0,2.0,,,,,,,,5.0,,,3.0,,
q2738,panic easily,,,,,,,,,,,,,,,4.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,2.0,,,,,2.0,,,,,,,1.0,,,,,,2.0,,,2.0,,,,,,,,5.0,,,2.0,2.0,,,,,,,,,,5.0,1.0,,,,,,,,,1.0,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,4.0,,,,,,5.0,3.0,,,,,,,,4.0,,,3.0,,
q2739,participate in charity events,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,3.0,4.0,,4.0,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,4.0,,,,,,,,,2.0,,4.0,2.0,,,,,,,,,,,,2.0,5.0,,,,2.0,,,,,,,4.0,,2.0,4.0,,,,,,,,4.0,4.0,,2.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,
q2741,participated in an exercise program,,,,,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,3.0,,,,,,3.0,,,,,,4.0,,,,,,,3.0,,,,5.0,,,,,,,,,,4.0,,,,,,,5.0,,,,,,,5.0,5.0,3.0,,,,,,,,,,,,4.0,2.0,,,2.0,5.0,,,4.0,,4.0,,,5.0,,,,,,,,,,,,,,,,,
q2742,participated in an online discussion group,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,4.0,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,3.0,,,2.0,,,,,,,,,4.0,,2.0,,1.0,,,,,4.0,,,
q2743,pay a lot of attention to my feelings,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,2.0,,,,,,4.0,,,,,,,5.0,,,,5.0,,,,,,,,,,2.0,,,,,,,4.0,,,,,,,4.0,4.0,5.0,,,,,,,,,,,,5.0,4.0,,,5.0,5.0,,,2.0,,4.0,,,5.0,,,,,,,,,,,,,,,,,
q2744,pay attention to details,,,3.0,,,,,,,,5.0,4.0,,,,,,,,4.0,,4.0,4.0,,,,,,,,,,,,,3.0,5.0,,4.0,,,5.0,,,5.0,,,,,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,4.0,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,4.0,,,,,,4.0,,,5.0,,,,,,,,,,,,5.0,,,,3.0,,,,,2.0,,,,,,,
q2745,pay my bills on time,,3.0,,5.0,,3.0,,,,5.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,,,,4.0,5.0,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,3.0,,,,,,,,,4.0,
