,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
671,5.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,4.0,4.0
672,3.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
673,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0
674,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0
675,4.0,5.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,3.0,3.0,5.0
676,3.0,2.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0
677,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
678,5.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,5.0
679,2.0,5.0,1.0,4.0,4.0,5.0,4.0,1.0,2.0,2.0,5.0,2.0,1.0,5.0,4.0
680,3.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0
681,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0
682,5.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,5.0,4.0,5.0,3.0,2.0,5.0
683,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
684,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0
685,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
686,3.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0
687,3.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0
688,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
689,5.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,3.0
690,4.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0
691,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0
692,1.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,5.0,3.0,5.0,1.0,1.0,4.0
693,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0
694,2.0,2.0,3.0,4.0,4.0,5.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,5.0,1.0
695,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0
696,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,2.0,5.0,1.0,2.0,2.0
697,5.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0
698,3.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0
699,3.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0
700,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
701,3.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,5.0,2.0,5.0,3.0,4.0,5.0
702,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0
703,5.0,5.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0
704,5.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0
705,3.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0
706,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0
707,5.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0
708,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0
709,4.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0
710,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0
711,3.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0
712,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0
713,4.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0
714,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
715,1.0,1.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0
716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
717,5.0,4.0,1.0,5.0,5.0,3.0,4.0,1.0,3.0,5.0,5.0,5.0,1.0,3.0,4.0
718,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,2.0,3.0
719,3.0,5.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,5.0,4.0
720,5.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0
721,5.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,5.0,2.0,5.0,1.0,4.0,2.0
722,1.0,2.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,5.0,4.0,5.0,2.0,2.0,4.0
723,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0
724,1.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,1.0,5.0,3.0,5.0,1.0,1.0,3.0
725,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0
726,4.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0
727,4.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,5.0,4.0,4.0,2.0
728,2.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,3.0
729,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,5.0,3.0,3.0,2.0
730,5.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,3.0,5.0,4.0,5.0,1.0,4.0,4.0
731,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0
732,5.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,5.0,2.0,4.0,1.0
733,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0
734,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
735,5.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,5.0
736,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0
737,4.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,2.0,5.0,4.0,4.0,2.0
738,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0
739,4.0,4.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0
740,4.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,5.0,3.0,5.0,4.0,4.0,3.0
741,2.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,5.0,4.0,5.0,2.0,3.0,4.0
742,4.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0
743,4.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0
744,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0
745,1.0,2.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0
746,4.0,5.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0
747,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0
748,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0
749,2.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0
750,5.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0
751,5.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,5.0,3.0,3.0,3.0
752,2.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0
753,3.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0
754,5.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,5.0,2.0,5.0,3.0,4.0,2.0
755,1.0,1.0,5.0,4.0,5.0,1.0,4.0,5.0,1.0,4.0,3.0,4.0,5.0,1.0,4.0
756,4.0,5.0,2.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
757,5.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
758,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0
759,3.0,3.0,1.0,5.0,5.0,3.0,1.0,1.0,3.0,5.0,5.0,2.0,3.0,3.0,5.0
760,5.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,4.0,4.0,1.0
761,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,2.0,1.0,1.0
762,4.0,4.0,1.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0
763,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0
764,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0
765,4.0,3.0,5.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,4.0,4.0,3.0
766,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
767,3.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0
768,5.0,4.0,5.0,2.0,2.0,5.0,2.0,4.0,4.0,5.0,2.0,5.0,3.0,4.0,4.0
769,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0
770,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
771,4.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0
772,4.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0
773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
774,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,4.0
775,5.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0
776,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0
777,5.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0
778,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0
779,5.0,2.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0
780,1.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0
781,4.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,5.0,2.0,5.0,1.0,3.0,3.0
782,5.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0
783,4.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0
784,5.0,5.0,1.0,4.0,4.0,5.0,4.0,1.0,5.0,5.0,4.0,5.0,1.0,5.0,4.0
785,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0
786,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
787,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0
788,4.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,1.0,5.0,4.0,3.0,1.0
789,5.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,5.0,1.0,3.0,2.0
790,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
791,5.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,5.0,2.0,5.0,1.0,1.0,1.0
792,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0
793,5.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0
794,5.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0
795,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0
796,5.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,5.0
797,4.0,1.0,1.0,3.0,3.0,1.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,1.0,5.0
798,5.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,2.0,4.0,1.0
799,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0
800,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0
801,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0
802,2.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0
803,5.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0,2.0
804,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,3.0,2.0
805,5.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0
806,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0
807,5.0,1.0,5.0,5.0,3.0,1.0,1.0,5.0,4.0,5.0,3.0,3.0,5.0,1.0,5.0
808,4.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0
809,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0
810,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0
811,5.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0
812,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0
813,1.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,5.0
814,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
815,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,1.0,5.0,3.0,3.0,5.0
816,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
817,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0
818,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
819,5.0,4.0,3.0,1.0,1.0,3.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,1.0
820,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
821,5.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0
822,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0
823,2.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0
824,4.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0
825,2.0,1.0,4.0,5.0,5.0,1.0,5.0,2.0,2.0,5.0,5.0,5.0,1.0,1.0,5.0
826,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,1.0,1.0
827,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
828,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0
829,4.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,1.0
830,3.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0
831,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,3.0
832,4.0,4.0,1.0,3.0,3.0,4.0,3.0,1.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0
833,4.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,5.0,2.0,5.0,1.0,1.0,2.0
834,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
835,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0
836,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,1.0,5.0,3.0,3.0,1.0
837,4.0,4.0,2.0,5.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0
838,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0
839,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0
840,3.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0
841,5.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,5.0,4.0,1.0
842,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0
843,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
844,5.0,5.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,5.0,1.0,5.0,5.0
845,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0
846,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
847,5.0,2.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,3.0
848,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
849,3.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,5.0,5.0,4.0,3.0,3.0,5.0
850,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0
851,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
852,4.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0
853,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,2.0,2.0
854,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
855,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0
856,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
857,4.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,5.0,4.0,5.0,1.0,4.0,3.0
858,3.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,5.0,2.0,5.0,3.0,4.0,2.0
859,5.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0
860,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0
861,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,5.0,2.0,2.0,3.0
862,5.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0
863,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
864,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0
865,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0
866,5.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,2.0,1.0
867,3.0,2.0,5.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0
868,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0
869,3.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0
870,5.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,5.0,5.0,3.0,2.0
871,5.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,2.0,5.0,1.0,3.0,1.0
872,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0
873,5.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0
874,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0
875,3.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0
876,3.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0
877,4.0,5.0,5.0,2.0,2.0,5.0,2.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,2.0
878,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
879,3.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0
880,5.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0,5.0,2.0,4.0,3.0
881,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0
882,5.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0
883,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0
884,4.0,3.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0
885,5.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0
886,5.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,5.0,4.0,5.0,1.0,3.0,3.0
887,5.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,5.0,4.0,5.0,1.0,1.0,4.0
888,3.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0
889,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0
890,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0
891,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0
892,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
893,4.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,5.0,2.0,5.0,1.0,3.0,3.0
894,2.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0
